Path,ID,LEVEL,CATEGORY_1,CATEGORY_2,CATEGORY_3,CATEGORY_4,ALCOHOL_L1_NAME,ALCOHOL_L1_ID,ALCOHOL_L2_NAME,ALCOHOL_L2_ID,BABY_L1_NAME,BABY_L1_ID,BABY_L2_NAME,BABY_L2_ID,BEAUTY_L1_NAME,BEAUTY_L1_ID,BEAUTY_L2_NAME,BEAUTY_L2_ID,ELECTRONICS_L1_NAME,ELECTRONICS_L1_ID,ELECTRONICS_L2_NAME,ELECTRONICS_L2_ID,CnG_L1_NAME,CnG_L1_ID,CnG_L2_NAME,CnG_L2_ID,HOME_L1_NAME,HOME_L1_ID,HOME_L2_NAME,HOME_L2_ID,OFFICE_L1_NAME,OFFICE_L1_ID,OFFICE_L2_NAME,OFFICE_L2_ID,PET_L1_NAME,PET_L1_ID,PET_L2_NAME,PET_L2_ID,OUTDOOR_L1_NAME,OUTDOOR_L1_ID,OUTDOOR_L2_NAME,OUTDOOR_L2_ID,VITAMINS_L1_NAME,VITAMINS_L1_ID,VITAMINS_L2_NAME,VITAMINS_L2_ID,FEMALE_APPAREL_L1_NAME,FEMALE_APPAREL_L1_ID,FEMALE_APPAREL_L2_NAME,FEMALE_APPAREL_L2_ID,HOME_IMPROVEMENT_L1_NAME,HOME_IMPROVEMENT_L1_ID,HOME_IMPROVEMENT_L2_NAME,HOME_IMPROVEMENT_L2_ID,CBD_THC_L1_NAME,CBD_THC_L1_ID,CBD_THC_L2_NAME,CBD_THC_L2_ID,CRAFTS_L1_NAME,CRAFTS_L1_ID,CRAFTS_L2_NAME,CRAFTS_L2_ID,SPORTS_L1_NAME,SPORTS_L1_ID,SPORTS_L2_NAME,SPORTS_L2_ID,ASIAN_GROCERY_L1_NAME,ASIAN_GROCERY_L1_ID,ASIAN_GROCERY_L2_NAME,ASIAN_GROCERY_L2_ID,AUS_CNG_L1_NAME,AUS_CNG_L1_ID,AUS_CNG_L2_NAME,AUS_CNG_L2_ID,AUS_ALC_L1_NAME,AUS_ALC_L1_ID,AUS_ALC_L2_NAME,AUS_ALC_L2_ID,SUPERSTORE_L1_NAME,SUPERSTORE_L1_ID,SUPERSTORE_L2_NAME,SUPERSTORE_L2_ID
Lifestyle > Outdoor > Fire Safety,4534,3,Lifestyle,Outdoor,Fire Safety,,,,,,,,,,,,,,Household,754,Outdoor,1237,Outdoor,8840,Camping,8932,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Fire Safety,943008748478070909,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Outdoor,8840,Camping,8932,Outdoor,8840,Camping,8932,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Firewood,498,3,Lifestyle,Outdoor,Firewood,,Household,754,Other Household,808749315720151068,,,,,,,,,Household,754,Outdoor,1237,Outdoor,8840,Camping,8932,Outdoor,8840,Camping,8932,,,,,Pet Parents,798824451433136156,Outdoor,1237,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Camping,8932,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Outdoor,8840,Camping,8932,Outdoor,8840,Camping,8932,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Fishing > Baits & Lures,4207,4,Lifestyle,Outdoor,Fishing,Baits & Lures,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Camping,8932,,,,,,,,,,,,,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Fishing,764365773029081110,Baits & Lures,767454858761142296,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Water Sports,943008748085805160
Lifestyle > Outdoor > Fishing > Fishing Apparel,4209,4,Lifestyle,Outdoor,Fishing,Fishing Apparel,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Camping,8932,,,,,,,,,,,,,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Fishing,764365773029081110,Fishing Apparel,770371112528740380,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Water Sports,943008748085805160
Lifestyle > Outdoor > Fishing > Fishing Electronics,4210,4,Lifestyle,Outdoor,Fishing,Fishing Electronics,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Camping,8932,,,,,,,,,,,,,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Electronics,27441,Electronics,1390,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Water Sports,943008748085805160
Lifestyle > Outdoor > Fishing > Fishing Rods & Reels,4211,4,Lifestyle,Outdoor,Fishing,Fishing Rods & Reels,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Camping,8932,,,,,,,,,Other Sports,764365773335003166,Fishing Rods & Reels,767454858770841622,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Fishing,764365773029081110,Fishing Rods & Reels,767454858770841622,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Water Sports,943008748085805160
Lifestyle > Outdoor > Fishing > Other Fishing,4212,4,Lifestyle,Outdoor,Fishing,Other Fishing,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Camping,8932,,,,,,,,,,,,,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Fishing,764365773029081110,Fishing Accessories,767454858768351256,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Water Sports,943008748085805160
Lifestyle > Outdoor > Fishing > Tackle Boxes & Bags,4213,4,Lifestyle,Outdoor,Fishing,Tackle Boxes & Bags,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Camping,8932,,,,,,,,,,,,,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Fishing,764365773029081110,Tackle Boxes & Bags,767454858777362458,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Water Sports,943008748085805160
Lifestyle > Outdoor > Fishing > Tackles,4214,4,Lifestyle,Outdoor,Fishing,Tackles,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Camping,8932,,,,,,,,,,,,,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Fishing,764365773029081110,Terminal Tackles,767454858769858592,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Water Sports,943008748085805160
Lifestyle > Outdoor > Flashlights,500,3,Lifestyle,Outdoor,Flashlights,,Household,754,Other Household,808749315720151068,,,,,,,,,Household,754,Tools,1442,Outdoor,8840,Camping,8932,Outdoor,8840,Camping,8932,,,,,Pet Parents,798824451433136156,Tools,1442,Other Sports,764365773335003166,Safety & Survival,771111346632556568,,,,,,,,,Outdoor,8840,Camping,8932,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Outdoor,8840,Camping,8932,Outdoor,8840,Camping,8932,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Hiking,4787,3,Lifestyle,Outdoor,Hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,,,,,,,,,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Hot Tubs,4535,3,Lifestyle,Outdoor,Hot Tubs,,,,,,,,,,,,,,,,,,Household,754,Outdoor,1237,,,,,,,,,,,,,,,,,,,,,,,,,Outdoor,8840,Hot Tubs,943008748913557607,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Household,754,Outdoor,1237,Household,754,Outdoor,1237,,,,,Patio & Garden,8840,Outdoor Decor,8959
Lifestyle > Outdoor > Hunting,4215,3,Lifestyle,Outdoor,Hunting,,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Outdoor Recreation,967444798597169279,Home Improvement,8897,Tools,9021,,,,,,,,,Other Sports,764365773335003166,Hunting,771111346619580446,,,,,,,,,Outdoor,8840,Other,5602,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Outdoor,8840,Outdoor Recreation,967444798597169279,Outdoor,8840,Outdoor Recreation,967444798597169279,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Light Sticks,4545,3,Lifestyle,Outdoor,Light Sticks,,,,,,,,,,,,,,,,,,Household,754,Outdoor,1237,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Accessories,8945,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Household,754,Outdoor,1237,Household,754,Outdoor,1237,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Marking Flags,4536,3,Lifestyle,Outdoor,Marking Flags,,,,,,,,,,,,,,,,,,Household,754,Outdoor,1237,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Marking Flags,943008749058850926,,,,,Kids,895444279546183747,Classroom,976803793776378009,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Household,754,Outdoor,1237,Household,754,Outdoor,1237,,,,,Patio & Garden,8840,Outdoor Decor,8959
Lifestyle > Outdoor > Other Outdoor > Charcoal,2723,4,Lifestyle,Outdoor,Other Outdoor,Charcoal,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Camping,8932,Outdoor,8840,Outdoor Decor,8959,,,,,Pet Parents,798824451433136156,Outdoor,1237,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Other,5602,,,,,Home & Decor,976802797143654566,Outdoor Living,976803794064146590,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,Outdoor,8840,Camping,8932,Outdoor,8840,Camping,8932,,,,,Patio & Garden,8840,Outdoor Decor,8959
Lifestyle > Outdoor > Outdoor Chairs,2704,3,Lifestyle,Outdoor,Outdoor Chairs,,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Camping,8932,Outdoor,8840,Outdoor Decor,8959,Furniture,8994,Chairs & Seating,27464,Pet Parents,798824451433136156,Outdoor,1237,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Camping,8932,,,,,Home & Decor,976802797143654566,Outdoor Living,976803794064146590,Camping & Hiking,764365773302497304,Outdoor Furniture,767454858836082710,Outdoor,8840,Camping,8932,Outdoor,8840,Camping,8932,,,,,Patio & Garden,8840,Outdoor Decor,8959
Lifestyle > Outdoor > Outdoor Heating,4286,3,Lifestyle,Outdoor,Outdoor Heating,,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Outdoor Decor,8959,,,,,,,,,Outdoor,8840,Outdoor Heating,9741,,,,,,,,,Outdoor,8840,Patio Heaters,943008748906119271,,,,,,,,,Camping & Hiking,764365773302497304,Outdoor Furniture,767454858836082710,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Lawn & Garden,8896,,,,,Patio & Garden,8840,Outdoor Decor,8959
Lifestyle > Outdoor > Outdoor Lighting,4182,3,Lifestyle,Outdoor,Outdoor Lighting,,Household,754,Other Household,808749315720151068,,,,,,,,,Household,754,Lighting,1099,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Outdoor Decor,8959,,,,,,,,,Outdoor,8840,Outdoor Lighting,771111346637897757,,,,,,,,,Lighting,943008454547505265,Outdoor Lighting,771111346637897757,,,,,,,,,Camping & Hiking,764365773302497304,Outdoor Lighting,771111346637897757,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Lawn & Garden,8896,,,,,Patio & Garden,8840,Outdoor Decor,8959
Lifestyle > Outdoor > Outdoor Thermometers,2688,3,Lifestyle,Outdoor,Outdoor Thermometers,,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Outdoor Decor,8959,Storage & Cleaning,8858,Medical Supplies,27454,Pet Parents,798824451433136156,Outdoor,1237,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Lawn & Garden,764365773068992538,Outdoor & Lawn Tools,771111346995101726,,,,,,,,,Camping & Hiking,764365773302497304,Outdoor Furniture,767454858836082710,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Lawn & Garden,8896,,,,,Patio & Garden,8840,Outdoor Decor,8959
Lifestyle > Outdoor > Rain Ponchos,501,3,Lifestyle,Outdoor,Rain Ponchos,,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Umbrellas,771111346547392538,Apparel,1796,Clothing,1918,,,,,Pet Parents,798824451433136156,Outdoor,1237,Other Sports,764365773335003166,Safety & Survival,771111346632556568,,,,,Women's Apparel,764365773004832791,Coats & Jackets,866543389098573888,Outdoor,8840,Other,5602,,,,,,,,,,,,,Outdoor,8840,Umbrellas,771111346547392538,Outdoor,8840,Umbrellas,771111346547392538,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Safety Tape,4537,3,Lifestyle,Outdoor,Safety Tape,,,,,,,,,,,,,,,,,,Household,754,Tools,1442,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Safety Tape,943008749080084586,,,,,,,,,,,,,Household,754,Tools,1442,Household,754,Tools,1442,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Self Defense > Other Self Defense,4539,4,Lifestyle,Outdoor,Self Defense,Other Self Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Pepper Spray,943008749070581882,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,,,,,,,,,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Self Defense > Pepper Spray,4540,4,Lifestyle,Outdoor,Self Defense,Pepper Spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Pepper Spray,943008749070581882,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,,,,,,,,,,,,,Sports & Outdoors,1054859582004199627,Camping,8932
Lifestyle > Outdoor > Snow Removal,3989,3,Lifestyle,Outdoor,Snow Removal,,Household,754,Other Household,808749315720151068,,,,,,,,,Household,754,Outdoor,1237,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Snow Removal,9736,,,,,Pet Parents,798824451433136156,Outdoor,1237,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Snow Removal,9736,,,,,,,,,,,,,Outdoor,8840,Lawn & Garden,8896,Outdoor,8840,Lawn & Garden,8896,,,,,Patio & Garden,8840,Snow Removal,9736
Lifestyle > Outdoor > Umbrellas,499,3,Lifestyle,Outdoor,Umbrellas,,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Umbrellas,771111346547392538,Accessories,28246,Umbrellas,771111346547392538,,,,,Pet Parents,798824451433136156,Outdoor,1237,Accessories,28246,Umbrellas,771111346547392538,,,,,Accessories,28246,Small Accessories,28262,Outdoor,8840,Umbrellas,771111346547392538,,,,,,,,,Camping & Hiking,764365773302497304,Outdoor Furniture,767454858836082710,Outdoor,8840,Umbrellas,771111346547392538,Outdoor,8840,Umbrellas,771111346547392538,,,,,Accessories,28246,Umbrellas,771111346547392538
Lifestyle > Outdoor > Weather Radios,4541,3,Lifestyle,Outdoor,Weather Radios,,,,,,,,,,,,,,Household,754,Outdoor,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Weather Radios,943008749098401905,,,,,,,,,Camping & Hiking,764365773302497304,Camping Accessories,767454858840670236,,,,,,,,,,,,,,,,
Lifestyle > Shopping Carts,4542,2,Lifestyle,Shopping Carts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safety,943008454617923710,Daily Assistance,943008748095930471,,,,,Home & Decor,976802797143654566,Storage,1065,,,,,,,,,,,,,,,,,,,,
Lifestyle > Sports & Outdoor Toys > Baseball > Baseball Bats,4216,4,Lifestyle,Sports & Outdoor Toys,Baseball,Baseball Bats,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Baseball,764365773072891934,Baseball Bats,767454858783588382,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Baseball > Baseball Helmets,4217,4,Lifestyle,Sports & Outdoor Toys,Baseball,Baseball Helmets,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Baseball,764365773072891934,Baseball Helmets,770371112574943255,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Baseball > Baseballs,4218,4,Lifestyle,Sports & Outdoor Toys,Baseball,Baseballs,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Baseball,764365773072891934,Baseballs,767454858789191708,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Baseball > Gloves & Mitts,4219,4,Lifestyle,Sports & Outdoor Toys,Baseball,Gloves & Mitts,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Baseball,764365773072891934,Gloves & Mitts,767454858783948825,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Baseball > Other Baseball,4220,4,Lifestyle,Sports & Outdoor Toys,Baseball,Other Baseball,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Baseball,764365773072891934,Baseball Accessories,767454858783719447,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Basketball > Basketball Court Equipment,4221,4,Lifestyle,Sports & Outdoor Toys,Basketball,Basketball Court Equipment,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Basketball,767166340051927062,Court Equipment,767454858893361181,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Basketball > Basketball Training Equipment,4222,4,Lifestyle,Sports & Outdoor Toys,Basketball,Basketball Training Equipment,Party Supplies,1926,Games & Activities,17277,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Basketball,767166340051927062,Basketball Training,770371112597291035,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Basketball > Basketballs,4223,4,Lifestyle,Sports & Outdoor Toys,Basketball,Basketballs,Party Supplies,1926,Games & Activities,17277,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Basketball,767166340051927062,Basketballs,767454858889625623,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Basketball > Other Basketball,4224,4,Lifestyle,Sports & Outdoor Toys,Basketball,Other Basketball,Household,754,Other Household,808749315720151068,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Basketball,767166340051927062,Accessories,2366,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Beach Games,512,3,Lifestyle,Sports & Outdoor Toys,Beach Games,,Household,754,Other Household,808749315720151068,Toys,8821,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Beach & Pool,9008,Outdoor,8840,Beach & Pool,9008,,,,,Pet Parents,798824451433136156,Outdoor,1237,Outdoor,8840,Outdoor Play,9019,,,,,Accessories,28246,Small Accessories,28262,Outdoor,8840,Beach & Pool,9008,,,,,Kids,895444279546183747,Toys & Games,13103,Outdoor,8840,Beach Gear,1004246251164631194,Outdoor,8840,Beach & Pool,9008,Outdoor,8840,Beach & Pool,9008,,,,,Sports & Outdoors,1054859582004199627,Beach & Pool,9008
Lifestyle > Sports & Outdoor Toys > Bouncers & Trampolines,3582,3,Lifestyle,Sports & Outdoor Toys,Bouncers & Trampolines,,Household,754,Other Household,808749315720151068,Toys,8821,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,Pet Parents,798824451433136156,Outdoor,1237,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Outdoor,8840,Outdoor Play,9019,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Outdoor Play,9019
Lifestyle > Sports & Outdoor Toys > Bowling,4225,3,Lifestyle,Sports & Outdoor Toys,Bowling,,Party Supplies,1926,Games & Activities,17277,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Other Sports,764365773335003166,Bowling,767454858751213596,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Boxing & MMA,4226,3,Lifestyle,Sports & Outdoor Toys,Boxing & MMA,,Party Supplies,1926,Games & Activities,17277,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Other Sports,764365773335003166,Combat Sports,1004246251123835043,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Climbing,4227,3,Lifestyle,Sports & Outdoor Toys,Climbing,,Party Supplies,1926,Games & Activities,17277,,,,,,,,,,,,,Outdoor,8840,Sports & Games,8968,Toys & Games,5574,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Outdoor Play,9019,,,,,Kids,895444279546183747,Toys & Games,13103,Other Sports,764365773335003166,Climbing,767454858752622625,Outdoor,8840,Sports & Games,8968,Outdoor,8840,Sports & Games,8968,,,,,Sports & Outdoors,1054859582004199627,Sports Equipment,1054867759677669587
Lifestyle > Sports & Outdoor Toys > Cycling > Bicycle Parts,4789,4,Lifestyle,Sports & Outdoor Toys,Cycling,Bicycle Parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bikes & Cycling,988312663471685811,Bike Parts,988315415086170266,,,,,,,,,,,,,Sports & Outdoors,1054859582004199627,Bikes & Cycling,767454858666213404
Lifestyle > Sports & Outdoor Toys > Cycling > Bicycle Safety,4806,4,Lifestyle,Sports & Outdoor Toys,Cycling,Bicycle Safety,,,,,,,,,,,,,Toys & Games,5574,Sports & Games,8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bikes & Cycling,988312663471685811,Bike Safety,988315415088267443,,,,,,,,,,,,,Sports & Outdoors,1054859582004199627,Bikes & Cycling,767454858666213404
Lifestyle > Sports & Outdoor Toys > Cycling > Bicycles,514,4,Lifestyle,Sports & Outdoor Toys,Cycling,Bicycles,Household,754,Other Household,808749315720151068,Toys,8821,Outdoor Play,9019,,,,,,,,,Outdoor,8840,Riding Toys & Bikes,771111346683871258,Toys & Games,5574,Riding Toys & Bikes,771111346683871258,,,,,Pet Parents,798824451433136156,Outdoor,1237,Other Sports,764365773335003166,Bikes & Cycling,767454858666213404,,,,,,,,,Outdoor,8840,Bikes,9745,,,,,Kids,895444279546183747,Toys & Games,13103,Bikes & Cycling,988312663471685811,Bikes,9745,Outdoor,8840,Riding Toys & Bikes,771111346683871258,Outdoor,8840,Riding Toys & Bikes,771111346683871258,,,,,Sports & Outdoors,1054859582004199627,Bikes & Cycling,767454858666213404
